url,title,address,region,contact_person,telephone,mobile,fax,price_purchase,estimated_monthly_rate,rooms,living_area_m2,furnishing,flat_type,floor,floor_total,bedrooms,commission_buyer_rate,maintenance_cost,construction_year,object_state,heating_type,energy_efficiency_class,location,other_information
https://www.immobilienscout24.de/expose/121379473#/,"Eigentumswohnung in 68167 Mannheim, Chamissostr.",,"68167 Mannheim, Neckarstadt-Ost / Wohlgelegen",Herr Axel Mohr,['02102 711711'],[],['02102 711719'], 70.000 € ,, 2 , 43 m² ,"['Einbauküche', 'Keller', 'Provisionsfrei']", Etagenwohnung ,0,0,,,,1912,,,,,"Die Versteigerung findet am zuständigen Amtsgericht statt. Der ausgewiesene Kaufpreis ist der Verkehrswert. Dieser wurde vom Gericht aufgrund eines vom amtlich bestellten Sachverständigen erstellten Gutachtens festgesetzt.
Ein Zuschlag ist gegebenenfalls schon ab 50% (bei Zweitterminen auch darunter) des Verkehrswertes möglich. Zudem entfallen für Sie die Makler- und Notarkosten, die je nach Bundesland bis zu 8,5% ausmachen können.
Dies ist eine von bundesweit über 80.000 Immobilien, die wir in unserem monatlich erscheinenden Versteigerungskalender schon ab 99,--€ für 3 Monate veröffentlichen. Zudem erhalten Sie bei uns einen Onlinezugang, mit dem Sie bis zu einem Jahr im Voraus Zwangsversteigerungsangebote sehen, die uns schon bekannt sind. Damit haben Sie zusätzlich die Chance bereits im Vorfeld einer Versteigerung mit dem Gläubiger in Kontakt zu treten. Eventuell können Sie die Immobilie auch vor der Versteigerung kaufen und haben damit Ihr Ziel noch schneller erreicht.
Bei weiteren Fragen rufen Sie uns gerne an. Wir sind telefonisch für Sie von Montags bis freitags von 9.00 - 20.00 Uhr und samstags von 10.00 - 16.00 Uhr unter 02102-711711 erreichbar.
Seit über 30 Jahren sind wir der führende Informationsdienst für Zwangsversteigerungen. Unser Know How, die Daten bundesweit komplett zu recherchieren, kommt unseren Kunden zu Gute, da keine Versteigerung verpasst wird. Sie finden alle Versteigerungstermine und die relevanten Daten zu den einzelnen Häusern, Mehrfamilienhäusern, Wohnungen, Grundstücken sowie Gewerbeobjekten und landwirtschaftlichen Immobilien. Die Daten und die ggf. vorliegenden Exposés oder amtlichen / von Gerichten zur Verfügung gestellten Gutachten wurden von uns nicht auf Richtigkeit geprüft. Eine Haftung ist deshalb ausgeschlossen. Irrtum oder Zwischenverkauf vorbehalten.
Ein Energieausweis liegt z.Z. nicht vor und ist im Zuge des Erwerbs in der Zwangsversteigerung nicht erforderlich."
https://www.immobilienscout24.de/expose/121351567#/,In zentraler Lage! 1-Zimmer-Appartement inklusive Garage,,"88400 Biberach, Biberach an der Riß",Herr Christian Scheffold,['07392 9395600'],[],['07392 9395601'], 89.900 € ,, 1 ," 33,8 m² ","['Einbauküche', 'Keller']", Etagenwohnung ,2,0,,"3,48% des Kaufpreises inkl. MwSt.", 160 € ,1969, Renovierungsbedürftig , Zentralheizung ,,"Das Ihnen angebotene Appartement befindet sich im Stadtzentrum von Biberach. 

Einkaufsmöglichkeiten befinden sich ebenso in der unmittelbaren Umgebung, als auch weitere Geschäfte des täglichen Bedarfs. 

Die Stadt Biberach verfügt über eine exzellente Infrastruktur. Als prosperierender Wirtschaftsstandort ist Biberach die Heimat namhafter Unternehmen wie des Weltkonzerns Böhringer Ingelheim, dem Weltkonzern Handtmann oder dem Liebherr-Konzern. Aber auch zahlreiche kleine und mittelständische Unternehmen wissen den Standort Biberach zu schätzen.

Grundschulen, Hauptschulen, Realschulen als auch Gymnasien und Berufsschulen befinden sich ebenso vor Ort wie zahlreiche Kindergärten und Freizeitmöglichkeiten. Die Biberacher Hochschule für Bauwesen und Wirtschaft runden das Bildungsangebot der Kreisstadt optimal ab.

Dank der naheliegenden Auffahrt auf die B 30 ist die Immobilie perfekt an den Verkehr angebunden. Der öffentliche Nahverkehr und ein gut ausgebautes Schienennetz runden das Verkehrsangebot vor Ort ab.","Das Ihnen angebotene Apartment befindet sich in einem sehr gut verwalteten Mehrfamilienhaus, welches 1969 in solider Massivbauweise errichte wurde. Das Mehrfamilienhaus befindet sich in Bezug auf die Bausubstanz einem trockenen und gut erhaltenen Zustand.

Auch die Ihnen angebotene Eigentumswohnung mit samt Inventar befindet sich in einem soliden, dem Baujahr entsprechenden Zustand.

Vor einem Bezug oder einer Neuvermietung des Ihnen angebotenen Appartements sollten Sie unseres Erachtens über folgende Modernisierungsmaßnahmen nachdenken.

- Durchführen der üblichen Maler-/Tapezierarbeiten 
- Einbau einer neuen Einbauküche 
- Ausmauern der Heizkörpernische 
- Anbringen einer Sockelheizung 
- Anbringen neuer Zargen und Türen (2 Stück)
- Modernisierung der Elektrik 
- Anbringen einer neuen Wohnungseingangstür 
- Sanierung des Badezimmers 
- Erneuerung der Oberflächen im Küchenbereich 

Am gemeinschaftlichen Eigentum, welches seitens der Eigentümergemeinschaft und Hausverwaltung ständig in Schuss gehalten wird, stehen derzeit keine Maßnahmen an, die zu außerordentlichen Zahlungsverpflichtung führen. 

In den vergangenen Jahren wurde unter anderem das Treppenhaus saniert, der Hauptzählerschrank inklusive Neuverkabelung und die Hauseingangstür erneuert. 

Machen Sie sich vor Ort Ihr ganz persönliches Bild dieser kleinen aber feinen Eigentumswohnung - wir freuen uns auf Sie!
"
https://www.immobilienscout24.de/expose/121131670#/,Tolle 3-Zimmerwohnung in ruhiger Lage mit Ausblick und schönem Freisitz,,"79737 Herrischried, Waldshut (Kreis)",Herr Julian Merz,['07751 8822403'],[],['07751 8822470'], 140.000 € ,, 3 , 83 m² ,"['Balkon/ Terrasse', 'Einbauküche', 'Keller']", Etagenwohnung ,1,0, 2 ,"3,57 % inkl. ges. MwSt.",,1983, Gepflegt , Ofenheizung , A ,"Das ursprünglich überwiegend landwirtschaftlich orientierte Dorf entwickelt sich in starkem Maße zu einem Ferien- und Erholungszentrum, das sowohl im Winter durch die Skilifte und die Eissporthalle als auch im Sommer aufgrund toller Wanderwege und Freizeiteinrichtungen wie Tennis, Minigolf, u.v.m. eine starke Anziehungskraft ausübt. Herrischried ist staatlich anerkannter Luftkurort und bietet auch für den alltäglich Bedarf wichtige Einrichtungen wie Kindergärten, Einkaufsmöglichkeiten und eine Schule.","- Baujahr: 1983
- Renovierung: 2010
- Wohnfläche: ca. 83 qm
- Terrassenfläche: ca. 19 qm
- großzügiger Balkon
- 2 Schlafzimmer
- 1 Bad mit Dusche
- inkl. EBK
- inkl. Teilmöblierung
- inkl. 2 PKW Stellplätze
- inkl. Einzelgarage
- inkl. Kellerabteil
- Hausmeister für innen und außen vorhanden"
https://www.immobilienscout24.de/expose/121121099#/,Kaufpreis auf Anfrage: Neubau provisionsfrei - Einmalige Eigentumswohnung am Schlosspark in Weinheim,,"69469 Weinheim, Rhein-Neckar-Kreis",Frau Isabelle Winkler,['06201 875880'],[],['06201 875882'],Was kann ich mir leisten? ,, 4 , 204 m² ,"['Personenaufzug', 'Balkon/ Terrasse', 'Keller', 'Stufenloser Zugang', 'Provisionsfrei']",,3,4, 3 ,Nein,,, Erstbezug , Fußbodenheizung ,,"Die ca. 45.000 Einwohner Große Kreisstadt Weinheim ist eine der beliebtesten Wohnadressen in der Metropolregion Rhein-Neckar.
Das Penthouse befindet sich im Herzen Weinheims in unmittelbarer Nähe zum Schlossparks. Die malerische Altstadt und den Marktplatz mit seinen zahlreichen Restaurants erreicht man in wenigen Gehminuten. Eine große Auswahl an Kindergärten und -krippen, die Grundschule sowie zwei sehr gute Gymnasien befinden sich in unmittelbarer Nähe. Die Dietrich-Bonhoeffer Gesamtschule und Sport- und Freizeitzentren wie der Waidsee und das Freizeitbad Miramar sind über kurze Wege mit dem Fahrrad erreichbar. 
Weinheim ist wegen seiner hervorragenden Infrastruktur und idealen Verkehrsanbindung eine der beliebtesten Städte der Region. Durch die Anbindung an die A5 und A659 ist man in kürzester Zeit in den umliegenden Städten Mannheim (ca. 18 km) und Heidelberg (ca. 23 km). Zum internationalen Flughafen Frankfurt benötigt man ca. 45 Minuten (64 km). 
Die Straßenbahn mit Haltestelle unweit der angebotenen Wohnung fährt in regelmäßigem Takt nach Mannheim und Heidelberg. Vom Hauptbahnhof hat man Anschluss an den Fernverkehr.","- Solewasser - Wärmepumpe
- Parkett in Wohn- und Schlafräumen
- 1,20 m x 1,20 m Bodenfliesen in Küche und Bädern
- Sanitärausstattung: Steinberg Armaturen und Waschtische mit Burgbad Möblierung
- Innentüren in Überhöhe von 2,50 m
- BUS-System ""free at home"" von Busch-Jäger
- Tiefgaragenstellplatz inklusive mit Elektrosteckdose (220 Volt)
- Enthärtungsanlage uvm."
https://www.immobilienscout24.de/expose/120862633#/,Schöne 2 Zimmer- Wohnung in Gomadingen,,"72532 Gomadingen, Reutlingen (Kreis)",Frau Susanne Benzinger,['07125 4274'],[],['07125 4882'], 98.000 € ,, 2 , 46 m² ,"['Garten/ -mitbenutzung', 'Einbauküche', 'Keller', 'Als Ferienwohnung geeignet']", Etagenwohnung ,1,2, 1 ,"4,64", 195 € ,1978,, Zentralheizung , D ,,"Diese schöne 2 Zimmer-Wohnung mit durchdachtem Grundriss befindet sich in einem Mehrfamilienhaus im 1. OG.

Die Wohnung verfügt  über ein Wohnzimmer, eine Einbauküche, ein Schlafzimmer, ein Badezimmer mit Dusche, Badewanne und Waschbecken und ein separates  WC. 

Verschaffen Sie sich einen besseren Eindruck bei einem persönlichen Besichtigungstermin.  Wir freuen uns auf Ihren Anruf."
https://www.immobilienscout24.de/expose/120351753#/,"Zentrumsnahe 2,5-Zimmer-Wohnung zu verkaufen",,"88299 Leutkirch im Allgäu, Ravensburg (Kreis)",Frau Corinna Ulrich,['07561 9887326'],[],['07561 9887320'], 140.000 € ,," 2,5 ", 59 m² ,['Keller'], Erdgeschosswohnung ,0,0, 1 ,"3,48 %",,1932,,, G ,"Die Wohnung liegt in einem ruhigen Hinterhaus in zentraler Lage. Ein kurzer Fußweg über die Eschach führt Sie in nur wenigen Minuten in die Leutkircher Innenstadt.  

Eine Bäckerei befindet sich im Nachbarhaus und ein Supermarkt ist in nur 200 Meter erreichbar.",
https://www.immobilienscout24.de/expose/120341722#/,2 Zimmerwohnung in Rohrdorf zu verkaufen,,"72229 Rohrdorf, Calw (Kreis)",Herr Sebastian Retsch,['07452 817074'],[],['07452 817075'], 135.000 € ,, 2 ," 54,65 m² ","['Personenaufzug', 'Balkon/ Terrasse', 'Vermietet']", Etagenwohnung ,1,6, 1 ,"3,57", 180 € ,1974, Gepflegt , Zentralheizung , E ,Das Haus liegt herrlich im Grünen. Nur wenige Schritte sind es in den angrenzenden Wald. Rohrdorf verfügt über einen Netto-Markt sowie über einen großen Bäcker mit Café.,"Die Wohnung verfügt über ein großes Wohnzimmer mit direktem Zugang auf den knapp 8 qm großen Balkon. Dieser kann auch vom Schlafzimmer aus betreten werden. Eine helle Küche und ein Badezimmer mit Badewanne gehören ebenfalls zur Wohnung. 

Direkt neben der Wohnung ist ein großer Trockenraum. Eine abgeschlossene Einzelgarage ist bereits im Kaufpreis enthalten."
https://www.immobilienscout24.de/expose/120334858#/,"***vermietete 1,5 Zi Wohnung in Leonberg***",,"71229 Leonberg, Böblingen (Kreis)",Herr Aristotelis Vrakas,['07152 7653333'],['0170 7653333'],[], 119.000 € ,, 1 , 28 m² ,[], Etagenwohnung ,0,0,,"4,76 % inkl. gesetzlicher MwSt.",,1989,, Gas-Heizung , E ,"Die Immobilie befindet sich in ruhiger Wohnlage von Leonberg, im Ezach.
Die Autobahn A8 ist von hieraus innerhalb von 2min zu erreichen.","- Fliesen
- Bad mit Dusche
- Küchenzeile
- TG-Stellplatz (Duplex)"
https://www.immobilienscout24.de/expose/120569828#/,"***5.592,-€ Kaltmieteinnahmen p.a.*** Renovierte 2 Zimmer Wohnung, EBK, Garage in Oberndorf",,"78727 Oberndorf am Neckar, Rottweil (Kreis)",Herr Willi Diener,['0771 17353405'],[],[], 99.000 € ,, 2 ," 51,5 m² ",[], Etagenwohnung ,2,0,,"3,48%inkl. MwSt", 279 € ,1978,, Zentralheizung ,,"Die Wohnung befindet sich in einer beliebten Lage von Oberndorf, auf dem Lindenhof.","Die Wohnung befindet sich in einer beliebten Lage von Oberndorf, auf dem Lindenhof."
https://www.immobilienscout24.de/expose/115128558#/,"3,5-Zimmer-EG-Wohnung in zentraler Wohnlage",,"77776 Bad Rippoldsau-Schapbach, Freudenstadt (Kreis)",Herr Franz Dörfer,['07832 9166 1432'],[],['07832 9166 2432'], 95.000 € ,," 3,5 "," 83,66 m² ",['Balkon/ Terrasse'],,0,0,,"3,48 % inkl. MwSt",,1980,,,,,
https://www.immobilienscout24.de/expose/121199202#/,WOHNUNG MIT 40 m² WOHNFLÄCHE," Gerhart-Hauptmann-Straße XXXX,","72574 Bad Urach, Reutlingen (Kreis)", Ihr Partner für Immobilienversteigerungen,['0711 357072'],[],[], 52.000 € ,, 2 , 40 m² ,['Provisionsfrei'],,0,0,,Nein,,1965,,,,,"Die AZ Agentur für Zwangsversteigerungsinformationen GmbH ist der führende Herausgeber von Informationen zu dem Thema Zwangsversteigerungen von Immobilien. Bei uns finden Sie alle Versteigerungstermine und alle wichtigen Daten zu den einzelnen Immobilien, Häusern, Wohnungen.


Die in diesem Expose verarbeiteten Daten wurden uns von Dritten übermittelt, bzw. dem gerichtsbestellten Gutachten entnommen und konnten von uns nicht geprüft werden. Eine Haftung kann daher nicht übernommen werden. Irrtum und Zwischenverkauf vorbehalten.


Zusätzliche Informationen:
Montags - Sonntags von 08:00 - 20:00 Uhr unter der Telefonnummer 0711-357072."
https://www.immobilienscout24.de/expose/121199197#/,WOHNUNG MIT 78 m² WOHNFLÄCHE," Hirsauer Straße XXXX,","75180 Pforzheim, Dillweißenstein", Ihr Partner für Immobilienversteigerungen,['0711 357072'],[],[], 53.500 € ,, 3 , 78 m² ,['Provisionsfrei'],,0,0,,Nein,,1905,,,,,"Die AZ Agentur für Zwangsversteigerungsinformationen GmbH ist der führende Herausgeber von Informationen zu dem Thema Zwangsversteigerungen von Immobilien. Bei uns finden Sie alle Versteigerungstermine und alle wichtigen Daten zu den einzelnen Immobilien, Häusern, Wohnungen.


Die in diesem Expose verarbeiteten Daten wurden uns von Dritten übermittelt, bzw. dem gerichtsbestellten Gutachten entnommen und konnten von uns nicht geprüft werden. Eine Haftung kann daher nicht übernommen werden. Irrtum und Zwischenverkauf vorbehalten.


Zusätzliche Informationen:
Montags - Sonntags von 08:00 - 20:00 Uhr unter der Telefonnummer 0711-357072."
https://www.immobilienscout24.de/expose/121198742#/,WOHNUNG MIT 60 m² WOHNFLÄCHE," Ludwig-Kirsner-Straße XXXX,","78166 Donaueschingen, Schwarzwald-Baar-Kreis", Ihr Partner für Immobilienversteigerungen,['0711 357072'],[],[], 60.000 € ,, 3 , 60 m² ,['Provisionsfrei'],,0,0,,Nein,,1953,,,,,"Die AZ Agentur für Zwangsversteigerungsinformationen GmbH ist der führende Herausgeber von Informationen zu dem Thema Zwangsversteigerungen von Immobilien. Bei uns finden Sie alle Versteigerungstermine und alle wichtigen Daten zu den einzelnen Immobilien, Häusern, Wohnungen.


Die in diesem Expose verarbeiteten Daten wurden uns von Dritten übermittelt, bzw. dem gerichtsbestellten Gutachten entnommen und konnten von uns nicht geprüft werden. Eine Haftung kann daher nicht übernommen werden. Irrtum und Zwischenverkauf vorbehalten.


Zusätzliche Informationen:
Montags - Sonntags von 08:00 - 20:00 Uhr unter der Telefonnummer 0711-357072."
https://www.immobilienscout24.de/expose/121199078#/,WOHNUNG MIT 66.9 m² WOHNFLÄCHE," Weihenstraße XXXX,","72800 Eningen unter Achalm, Reutlingen (Kreis)", Ihr Partner für Immobilienversteigerungen,['0711 357072'],[],[], 61.000 € ,, 2 ," 66,9 m² ",['Provisionsfrei'],,0,0,,Nein,,,,,,,"Die AZ Agentur für Zwangsversteigerungsinformationen GmbH ist der führende Herausgeber von Informationen zu dem Thema Zwangsversteigerungen von Immobilien. Bei uns finden Sie alle Versteigerungstermine und alle wichtigen Daten zu den einzelnen Immobilien, Häusern, Wohnungen.


Die in diesem Expose verarbeiteten Daten wurden uns von Dritten übermittelt, bzw. dem gerichtsbestellten Gutachten entnommen und konnten von uns nicht geprüft werden. Eine Haftung kann daher nicht übernommen werden. Irrtum und Zwischenverkauf vorbehalten.


Zusätzliche Informationen:
Montags - Sonntags von 08:00 - 20:00 Uhr unter der Telefonnummer 0711-357072."
https://www.immobilienscout24.de/expose/121198993#/,WOHNUNG MIT 54.01 m² WOHNFLÄCHE," Uhlandstraße XXXX,","74653 Ingelfingen, Hohenlohekreis", Ihr Partner für Immobilienversteigerungen,['0711 357072'],[],[], 62.000 € ,, 2 ," 54,01 m² ","['Balkon/ Terrasse', 'Provisionsfrei']",,0,0,,Nein,,1967,,,,,"Die AZ Agentur für Zwangsversteigerungsinformationen GmbH ist der führende Herausgeber von Informationen zu dem Thema Zwangsversteigerungen von Immobilien. Bei uns finden Sie alle Versteigerungstermine und alle wichtigen Daten zu den einzelnen Immobilien, Häusern, Wohnungen.


Die in diesem Expose verarbeiteten Daten wurden uns von Dritten übermittelt, bzw. dem gerichtsbestellten Gutachten entnommen und konnten von uns nicht geprüft werden. Eine Haftung kann daher nicht übernommen werden. Irrtum und Zwischenverkauf vorbehalten.


Zusätzliche Informationen:
Montags - Sonntags von 08:00 - 20:00 Uhr unter der Telefonnummer 0711-357072."
https://www.immobilienscout24.de/expose/121198952#/,WOHNUNG MIT 43 m² WOHNFLÄCHE," Chamissostraße XXXX,","68167 Mannheim, Neckarstadt-Ost / Wohlgelegen", Ihr Partner für Immobilienversteigerungen,['0711 357072'],[],[], 70.000 € ,, 2 , 43 m² ,['Provisionsfrei'],,0,0,,Nein,,1912,,,,,"Die AZ Agentur für Zwangsversteigerungsinformationen GmbH ist der führende Herausgeber von Informationen zu dem Thema Zwangsversteigerungen von Immobilien. Bei uns finden Sie alle Versteigerungstermine und alle wichtigen Daten zu den einzelnen Immobilien, Häusern, Wohnungen.


Die in diesem Expose verarbeiteten Daten wurden uns von Dritten übermittelt, bzw. dem gerichtsbestellten Gutachten entnommen und konnten von uns nicht geprüft werden. Eine Haftung kann daher nicht übernommen werden. Irrtum und Zwischenverkauf vorbehalten.


Zusätzliche Informationen:
Montags - Sonntags von 08:00 - 20:00 Uhr unter der Telefonnummer 0711-357072."
https://www.immobilienscout24.de/expose/121094526#/,"Moderne 2,5-Zimmer-DG-Wohnung in Schömberg -ohne Makler-",,"75328 Schömberg, Calw (Kreis)",Frau M. Burkhardt,[],[],[], 140.000 € ,," 2,5 ", 66 m² ,"['Balkon/ Terrasse', 'Gäste-WC', 'Einbauküche', 'Keller', 'Provisionsfrei']", Dachgeschoss ,0,0,,Nein, 272 € ,1983, Modernisiert , Zentralheizung , E ,"Die Wohnung liegt in ruhiger, sonniger Lage in Waldrandnähe. Schömberg verfügt über diverse Einkaufsmöglichkeiten, Ärzte, Apotheken, Kindergärten sowie einer Grund- und Hauptschule.","2020: Erneuerung der Innentüren
2019/2020: teilweise wurden die Fußböden erneuert
2013: Modernisierung des Badezimmers und des Gäste-WC


- Hausmeisterservice
- ältere Einbauküche
- sonnige Dachterrasse mit Markise
- Gäste-WC
- Kellerraum
- gemeinschaftlicher Fahrrad- und Trockenraum
- Außenstellplatz
"
https://www.immobilienscout24.de/expose/120558860#/,Schöne 2 Zimmer Wohnung zum wohlfühlen!,,"75112 Pforzheim, Weststadt",Herr Christian Antony,['0176 66693816'],['0176 66693816'],['0321 21144660'], 148.000 € ,, 2 , 50 m² ,['Personenaufzug'], Etagenwohnung ,0,0, 1 ,"3,57% inkl. MwSt.", 193 € ,1966, Saniert , Fernwärme ,,"Pforzheim liegt am Nordrand des Schwarzwaldes und ist mit knapp 125.000 Einwohnern die achtgrößte Stadt Baden-Württembergs. Die angebotene Immobilie befindet sich in bester City-Lage unweit des Oststadtparks und nur ca. 1,5km vom Stadtzentrum entfernt. Alle Dinge des täglichen Bedarfs wie Einkaufsmöglichkeiten, Apotheken, Schulen, Ärzte und Kindergärten sind im Umkreis vorhanden und teils fußläufig erreichbar. An den öffentlichen Nahverkehr sind Sie angebunden, der Pforzheimer HBF ist ca. 750m entfernt. Über die nah verlaufende Autobahn A8 und diverse Bundesstraßen gelangen Sie in ca. 30 Minuten nach Karlsruhe und in ca. 40 Minuten in die Landeshauptstadt Stuttgart. Pforzheim liegt am Zusammenfluss von Enz, Nagold und Würm und wird aufgrund seiner geografischen Lage auch «Pforte zum Schwarzwald» genannt. Hier beginnen (und enden) zahlreiche Wanderwege, so dass auch Naturliebhaber auf ihre Kosten kommen, ohne auf die Annehmlichkeiten des städtischen Lebens zu verzichten.","Folgende Ausstattungen runden das Angebot ab: 

- Tiefgarage

- Trockenraum 

- Laminat-Fußboden

- Kellerraum

- Personenaufzug


Für dieses Objekt liegt aktuell noch kein Energieausweis vor. Dieser wird derzeit erstellt. Wir werden die Ausweisdaten veröffentlichen, sobald uns der Energieausweis vorliegt."
https://www.immobilienscout24.de/expose/119196417#/,1-Zimmer-Wohnung als Kapitalanlage,,"79312 Emmendingen, Emmendingen (Kreis)",Herr Georg Saladin,['0761 15618151'],['0176 32699328'],['07641 9552128'], 150.000 € ,, 1 ," 26,27 m² ",['Vermietet'], Etagenwohnung ,2,2, 1 ,"3,48 % des notariell beglaubigten Kaufpreises inkl. MwSt."," 104,57 € ",1990, Saniert , Zentralheizung , D ,"Die Stadt Emmendingen liegt im Südwesten Baden-Württembergs. Im erweiterten Umkreis sind die Großstädte Freiburg (16 km entfernt) und Basel (80 km entfernt) gelegen. Die Lage Emmendingens im Einzugsgebiet Freiburg, hat in den letzten Jahren für die Entwicklung Emmendingens zu einer gefragten Kleinstadt geführt. 

Die B3 bindet Emmendingen an das regionale Straßenverkehrsnetz an. Die A8 gewährleistet die Anbindung an das überregionale Straßenverkehrsnetz. 

Der Bahnhof sowie Busbahnhof von Emmendingen ist in nur wenigen Minuten von der Wohnung aus erreichbar und gewährleistet eine gute Anbindung in Richtung Freiburg oder Breisach. 

Von der Wohnung aus ist die Emmendinger Innenstadt sehr schnell zu Fuß erreichbar und bietet in nächster Umgebung sämtliche Dinge des täglichen Bedarfs sowie diverse Möglichkeiten Cafés, Bars oder Restaurants aufzusuchen.","- ein Schlafzimmer
 -eine Küche
- ein Badezimmer
- ein Tiefgaragenstellplatz (Duplex)"
https://www.immobilienscout24.de/expose/120736914#/,Attraktive Terrassenwohnung in 78166 Donaueschingen als Kapitalanlage,,"78166 Donaueschingen, Schwarzwald-Baar-Kreis",Herr Roland Stiebert,['07721 51086'],['0172 7401164'],[], 119.000 € ,," 1,5 "," 47,49 m² ","['Balkon/ Terrasse', 'Garten/ -mitbenutzung', 'Einbauküche', 'Keller', 'Stufenloser Zugang', 'Vermietet']", Terrassenwohnung ,0,0, 1 ,"3,48% incl. MwSt", 119 € ,1983, Neuwertig , Zentralheizung , B ,"Das Kaufobjekt befindet sich in ruhiger, angenehmer Wohnlage mit reinem Anliegerverkehr. Donaueschingen ist eine moderne und infrastrukturmäßig gut ausgebaute Gemeinde mit allen wünschenswerten Versorgungseinrichtungen.","Das Kaufobjekt befindet sich in ruhiger, angenehmer Wohnlage mit reinem Anliegerverkehr. Donaueschingen ist eine moderne und infrastrukturmäßig gut ausgebaute Gemeinde mit allen wünschenswerten Versorgungseinrichtungen."
https://www.immobilienscout24.de/expose/120960793#/,Wunderschöne 2-Zimmer-Terrassen-Wohnung in 78588 Denkingen,,"78588 Denkingen, Tuttlingen (Kreis)",Herr Roland Stiebert,['07721 51086'],['0172 7401164'],[], 139.000 € ,, 2 , 60 m² ,"['Balkon/ Terrasse', 'Garten/ -mitbenutzung', 'Einbauküche', 'Keller']", Terrassenwohnung ,0,0, 1 ,"3,48% incl. MwSt",,2010, Neuwertig , Zentralheizung ,,"Das Kaufobjekt befindet sich in Denkingen, einer kleinen idyllisch gelegenen Gemeinde im Landkreis Tuttlingen am Fuße des Klippenecks. Die Orte Tuttlingen, Aldingen und Spaichingen sind in relativ kurzer Fahrzeit sehr gut erreichbar. Ein Allgemeinmediziner, sowie ein Zahnarzt sind am Ort vorhanden.","Das Kaufobjekt befindet sich in Denkingen, einer kleinen idyllisch gelegenen Gemeinde im Landkreis Tuttlingen am Fuße des Klippenecks. Die Orte Tuttlingen, Aldingen und Spaichingen sind in relativ kurzer Fahrzeit sehr gut erreichbar. Ein Allgemeinmediziner, sowie ein Zahnarzt sind am Ort vorhanden."
https://www.immobilienscout24.de/expose/121340679#/,Sofort verfügbares Appartement mit Vollausstattung,,"76351 Linkenheim-Hochstetten, Karlsruhe (Kreis)",Frau Nicole Hwasta,[],[],[], 119.500 € ,, 2 ," 38,7 m² ",['Keller'], Etagenwohnung ,0,0,,"4,64% des Kaufpreises",,1974,, Zentralheizung , C ,"Linkenheim-Hochstetten ist eine moderne Wohngemeinde und bietet eingebettet zwischen Rheinauen und Hardtwald mit direkter Anbindung zum Oberzentrum Karlsruhe mehr als 12.000 Einwohnern ein ideales Umfeld. 

Zum Beispiel das 'Karlsruher Institut für Technologie' (kurz: KIT) liegt mit seinem Campus Nord nur ca. 5 km vom Objekt entfernt. In ca. 15 - 30 Fahrminuten erreicht man mit dem Kfz weitere Ziele in der Wald-, Nord- oder Nordweststadt bis hin zur Innenstadt Karlsruhe.

Linkenheim-Hochstetten liegt an der Bundesstraße 36 (Mannheim – Lahr/Schwarzwald). Mit der Stadtbahn erhielt die Gemeinde 1989 die Anbindung an das Öffentliche Verkehrsnetz der Stadt Karlsruhe (KVV). Des Weiteren besitzt der Ort einen kleinen Flugplatz für Kleinflugzeuge.

Mehrere Fachgeschäfte wie Bäckerei, Metzgerei, usw. sind hier ebenso angesiedelt wir vier Einzelhandelsmärkte. In fußläufiger Entfernung zum Objekt befinden sich bereits die ersten Gastronomien. 

Die Gemeinde verfügt über eine Grundschule in Hochstetten, eine Grund- und Hauptschule mit Werkrealschule in Linkenheim, eine Realschule in Linkenheim, eine Förderschule für Lernbehinderte und eine christliche Bekenntnisschule. Die Aufgaben der Jugend- und Erwachsenenbildung übernimmt die Volkshochschule in Linkenheim-Hochstetten.

An Freizeiteinrichtungen stehen verschiedene Vereine für z.B. Fußball, Handball, Basketball und Reiten sowie der Vogelpark Linkenheim zur Verfügung. Nahegelegene Baggerseen sowie der Rhein bieten weitere Zeitvertreibe unterschiedlichster Art. Immer einen Ausflug wert ist die nahe gelegene Insel Rott. Die Kartbahn der Nachbargemeinde lädt zu spannenden Zeitrennen ein.","DIe Wohnung befindet sich im Erdgeschoss des 5-Fam.-Hauses. Ein kleiner Wohnungflur führt wahlweise ins Schlaf- oder Wohnzimmer. 

Das nach Westen ausgerichtete Wohnzimmer verfügt über einen weißen Einbauschrank und offenen Küchenbereich. Eine erst fünf Jahre junge Einbauküche ist bereits vorhanden und mit Cerankochfeld, Backofen, Abzugshaube, Geschirrspüler, verschiedenen Unter- und Hängeschränken sowie einer integrierten Waschmaschine und einer separaten Kühl- und Gefrierkombination ausgestattet. Sehr praktisch ist auch die Abstellkammer auf dem Wohnzimmerbalkon.

Das Schlafzimmer ist ebenfalls mit einem weißen Einbauschrank versehen und führt direkt ins Badezimmer, das über Dusche, WC, Waschtisch und Tageslichtfenster verfügt.

In der kompletten Wohnung ist - bis auf die Fliesenfläche im Bad - ein heller Laminatboden verlegt worden. 

Die Kunststofffenster der Wohnung wurden erst 2004 ausgetauscht. Ansonsten ist die Wohnung baujahrstypisch ausgestattet.

Zur Wohnung gehört im Untergeschoss ein Kellerraum mit Holzverschlag und ein Kfz-Stellplatz im Freien."
